%Y%m%d%H%M;USDCHF
199701150730;1.375
199701150800;1.3741
199701150830;1.3749
199701150900;1.3749
199701150930;1.3758
199701151000;1.3791
199701151030;1.3787
199701151100;1.3788
199701151130;1.3793
199701151200;1.3792
199701151230;1.3793
199701151300;1.3787
199701151330;1.3775
199701151400;1.375
199701151430;1.3739
199701151500;1.3729
199701151530;1.3732
199701151600;1.3708
199701151630;1.3729
199701151700;1.3735
199701151730;1.3721
199701151800;1.3744
199701151830;1.3737
199701151900;1.373
199701151930;1.3725
199701152000;1.3713
199701152030;1.372
199701152100;1.3713
199701152130;1.3705
199701152200;1.3698
199701152230;1.37
199701152300;1.3696
199701152330;1.3706
199701160000;1.3704
199701160030;1.373
199701160100;1.3731
199701160130;1.3732
199701160200;1.3726
199701160230;1.373
199701160300;1.3732
199701160330;1.3732
199701160400;1.3732
199701160430;1.3733
199701160500;1.3737
199701160530;1.3738
199701160600;1.374
199701160630;1.3724
199701160700;1.3719
199701160730;1.373
199701160800;1.3728
199701160830;1.3733
199701160900;1.3727
199701160930;1.3722
199701161000;1.3713
199701161030;1.3725
199701161100;1.3733
199701161130;1.3752
199701161200;1.3756
199701161230;1.3751
199701161300;1.376
199701161330;1.3773
199701161400;1.3778
199701161430;1.3774
199701161500;1.3765
199701161530;1.3763
199701161600;1.3752
199701161630;1.3768
199701161700;1.3772
199701161730;1.3775
199701161800;1.3763
199701161830;1.3761
199701161900;1.3765
199701161930;1.3763
199701162000;1.3755
199701162030;1.376
199701162100;1.3752
199701162130;1.3768
199701162200;1.3767
199701162230;1.3765
199701162300;1.3764
199701162330;1.3762
199701170000;1.3764
199701170030;1.3778
199701170100;1.3782
199701170130;1.3778
199701170200;1.3782
199701170230;1.3792
199701170300;1.3771
199701170330;1.3768
199701170400;1.3765
199701170430;1.3769
199701170500;1.3788
199701170530;1.3817
199701170600;1.3835
199701170630;1.3837
199701170700;1.3833
199701170730;1.3837
199701170800;1.3825
199701170830;1.384
199701170900;1.3837
199701170930;1.3835
199701171000;1.3849
199701171030;1.3858
199701171100;1.3854
199701171130;1.3859
199701171200;1.3847
199701171230;1.3843
199701171300;1.3844
199701171330;1.3848
199701171400;1.3911
199701171430;1.3908
199701171500;1.3915
199701171530;1.3918
199701171600;1.3936
199701171630;1.3959
199701171700;1.3945
199701171730;1.3941
199701171800;1.395
199701171830;1.3952
199701171900;1.3957
199701171930;1.3972
199701172000;1.3991
199701172030;1.3997
199701172100;1.3988
199701172130;1.399
199701172200;1.3989
199701172230;1.3989
199701172300;1.3988
199701172330;1.3988
199701200000;1.3987
199701200030;1.3977
199701200100;1.3987
199701200130;1.399
199701200200;1.3986
199701200230;1.3992
199701200300;1.3998
199701200330;1.4012
199701200400;1.4027
199701200430;1.4038
199701200500;1.405
199701200530;1.4063
199701200600;1.4053
199701200630;1.4073
199701200700;1.4063
199701200730;1.4048
199701200800;1.4075
199701200830;1.4058
199701200900;1.4101
199701200930;1.4103
199701201000;1.4102
199701201030;1.4105
199701201100;1.4139
199701201130;1.4147
199701201200;1.4189
199701201230;1.4201
199701201300;1.4155
199701201330;1.413
199701201400;1.4141
199701201430;1.4109
199701201500;1.4111
199701201530;1.4103
199701201600;1.4115
199701201630;1.412
199701201700;1.4122
199701201730;1.4127
199701201800;1.4152
199701201830;1.4175
199701201900;1.4177
199701201930;1.4175
199701202000;1.4168
199701202030;1.4165
199701202100;1.4164
199701202130;1.4164
199701202200;1.4164
199701202230;1.4166
199701202300;1.4169
199701202330;1.417
199701210000;1.4152
199701210030;1.4147
199701210100;1.4137
199701210130;1.4147
199701210200;1.4137
199701210230;1.4103
199701210300;1.411
199701210330;1.4115
199701210400;1.4146
199701210430;1.4147
199701210500;1.4138
199701210530;1.4137
199701210600;1.4127
199701210630;1.4131
199701210700;1.4147
199701210730;1.4175
199701210800;1.4198
199701210830;1.4178
199701210900;1.4153
199701210930;1.4145
199701211000;1.4145
199701211030;1.4134
199701211100;1.4131
199701211130;1.4133
199701211200;1.4127
199701211230;1.4133
199701211300;1.4131
199701211330;1.4139
199701211400;1.4149
199701211430;1.412
199701211500;1.414
199701211530;1.4136
199701211600;1.4127
199701211630;1.4177
199701211700;1.4142
199701211730;1.4165
199701211800;1.4172
199701211830;1.4161
199701211900;1.4145
199701211930;1.4156
199701212000;1.4185
199701212030;1.418
199701212100;1.4185
199701212130;1.4194
199701212200;1.42
199701212230;1.4198
199701212300;1.4196
199701212330;1.4193
199701220000;1.4191
199701220030;1.4188
199701220100;1.4186
199701220130;1.4182
199701220200;1.4179
199701220230;1.419
199701220300;1.4201
199701220330;1.4212
199701220400;1.4223
199701220430;1.4234
199701220500;1.4245
199701220530;1.4243
199701220600;1.4241
199701220630;1.425
199701220700;1.4244
199701220730;1.4229
199701220800;1.4231
199701220830;1.4274
199701220900;1.4278
199701220930;1.4308
199701221000;1.4317
199701221030;1.4317
199701221100;1.4298
199701221130;1.432
199701221200;1.4332
199701221230;1.4328
199701221300;1.4315
199701221330;1.4309
199701221400;1.4288
199701221430;1.4293
199701221500;1.4273
199701221530;1.4287
199701221600;1.43
199701221630;1.4285
199701221700;1.4262
199701221730;1.4265
199701221800;1.4284
199701221830;1.4295
199701221900;1.4317
199701221930;1.431
199701222000;1.432
199701222030;1.4308
199701222100;1.4292
199701222130;1.4291
199701222200;1.4293
199701222230;1.4293
199701222300;1.4285
199701222330;1.4285
199701230000;1.4267
199701230030;1.4272
199701230100;1.4282
199701230130;1.4287
199701230200;1.4292
199701230230;1.43
199701230300;1.432
199701230330;1.432
199701230400;1.4312
199701230430;1.4312
199701230500;1.429
199701230530;1.4292
199701230600;1.427
199701230630;1.4297
199701230700;1.4288
199701230730;1.4275
199701230800;1.4259
199701230830;1.4256
199701230900;1.422
199701230930;1.4241
199701231000;1.4253
199701231030;1.4275
199701231100;1.4255
199701231130;1.4267
199701231200;1.4257
199701231230;1.4273
199701231300;1.428
199701231330;1.4262
199701231400;1.4289
199701231430;1.4304
199701231500;1.4277
199701231530;1.4259
199701231600;1.4248
199701231630;1.4245
199701231700;1.4227
199701231730;1.4155
199701231800;1.4249
199701231830;1.4255
199701231900;1.4254
199701231930;1.4247
199701232000;1.4226
199701232030;1.4208
199701232100;1.4155
199701232130;1.4157
199701232200;1.4125
199701232230;1.4128
199701232300;1.4126
199701232330;1.4118
199701240000;1.4122
199701240030;1.4126
199701240100;1.4131
199701240130;1.4135
199701240200;1.4143
199701240230;1.4145
199701240300;1.4152
199701240330;1.4152
199701240400;1.4151
199701240430;1.4151
199701240500;1.4144
199701240530;1.4146
199701240600;1.4157
199701240630;1.4173
199701240700;1.42
199701240730;1.4191
199701240800;1.4215
199701240830;1.4174
199701240900;1.4154
199701240930;1.4141
199701241000;1.4144
199701241030;1.4156
199701241100;1.4139
199701241130;1.4117
199701241200;1.4118
199701241230;1.408
199701241300;1.4099
199701241330;1.403
199701241400;1.4095
199701241430;1.4096
199701241500;1.4087
199701241530;1.406
199701241600;1.4045
199701241630;1.4045
199701241700;1.407
199701241730;1.4054
199701241800;1.4075
199701241830;1.4055
199701241900;1.4044
199701241930;1.4045
199701242000;1.4087
199701242030;1.4087
199701242100;1.4083
199701242130;1.406
199701242200;1.4066
199701242230;1.4071
199701242300;1.4077
199701242330;1.4082
199701270000;1.4088
199701270030;1.4093
199701270100;1.4104
199701270130;1.4116
199701270200;1.4127
199701270230;1.4129
199701270300;1.4122
199701270330;1.4125
199701270400;1.4127
199701270430;1.4125
199701270500;1.4113
199701270530;1.4088
199701270600;1.4102
199701270630;1.4106
199701270700;1.4108
199701270730;1.412
199701270800;1.4123
199701270830;1.4134
199701270900;1.414
199701270930;1.4131
199701271000;1.4127
199701271030;1.4137
199701271100;1.4146
199701271130;1.4152
199701271200;1.4155
199701271230;1.4163
199701271300;1.4155
199701271330;1.4145
199701271400;1.4158
199701271430;1.4147
199701271500;1.4138
199701271530;1.4155
199701271600;1.4155
199701271630;1.4195
199701271700;1.4245
199701271730;1.4277
199701271800;1.4303
199701271830;1.4302
199701271900;1.4287
199701271930;1.4262
199701272000;1.428
199701272030;1.4298
199701272100;1.4295
199701272130;1.4299
199701272200;1.4303
199701272230;1.4305
199701272300;1.4305
199701272330;1.4303
199701280000;1.4335
199701280030;1.4337
199701280100;1.4339
199701280130;1.4337
199701280200;1.4351
199701280230;1.4365
199701280300;1.4367
199701280330;1.4365
199701280400;1.4362
199701280430;1.4363
199701280500;1.4358
199701280530;1.434
199701280600;1.4345
199701280630;1.4328
199701280700;1.4327
199701280730;1.4335
199701280800;1.4351
199701280830;1.4343
199701280900;1.434
199701280930;1.4339
199701281000;1.4325
199701281030;1.4331
199701281100;1.4334
199701281130;1.4345
199701281200;1.4332
199701281230;1.4345
199701281300;1.4315
199701281330;1.4292
199701281400;1.4333
199701281430;1.4322
199701281500;1.4317
199701281530;1.4326
199701281600;1.4295
199701281630;1.4285
199701281700;1.4277
199701281730;1.4283
199701281800;1.431
199701281830;1.431
199701281900;1.433
199701281930;1.4314
199701282000;1.431
199701282030;1.4285
199701282100;1.4269
199701282130;1.4279
199701282200;1.4271
199701282230;1.426
199701282300;1.4259
199701282330;1.4258
199701290000;1.4272
199701290030;1.4283
199701290100;1.4317
199701290130;1.4302
199701290200;1.4309
199701290230;1.4317
199701290300;1.4327
199701290330;1.4317
199701290400;1.4312
199701290430;1.4317
199701290500;1.4307
199701290530;1.4308
199701290600;1.4306
199701290630;1.431
199701290700;1.4335
199701290730;1.4321
199701290800;1.4301
199701290830;1.4255
199701290900;1.4265
199701290930;1.4261
199701291000;1.4279
199701291030;1.4281
199701291100;1.4277
199701291130;1.4275
199701291200;1.4272
199701291230;1.4215
199701291300;1.4182
199701291330;1.4198
199701291400;1.4175
199701291430;1.417
199701291500;1.4191
199701291530;1.4203
199701291600;1.4225
199701291630;1.4247
199701291700;1.425
199701291730;1.4236
199701291800;1.4259
199701291830;1.4237
199701291900;1.4252
199701291930;1.4247
199701292000;1.4245
199701292030;1.4259
199701292100;1.4259
199701292130;1.4264
199701292200;1.4265
199701292230;1.4265
199701292300;1.4271
199701292330;1.427
199701300000;1.4285
199701300030;1.4273
199701300100;1.423
199701300130;1.4243
199701300200;1.4247
199701300230;1.4249
199701300300;1.425
199701300330;1.4248
199701300400;1.424
199701300430;1.4238
199701300500;1.4239
199701300530;1.4229
199701300600;1.4237
199701300630;1.421
199701300700;1.421
199701300730;1.4222
199701300800;1.423
199701300830;1.4235
199701300900;1.4252
199701300930;1.4281
199701301000;1.4298
199701301030;1.4282
199701301100;1.4269
199701301130;1.4255
199701301200;1.4278
199701301230;1.4294
199701301300;1.4273
199701301330;1.4273
199701301400;1.4278
199701301430;1.4275
199701301500;1.4275
199701301530;1.4247
199701301600;1.4246
199701301630;1.4233
199701301700;1.4224
199701301730;1.4226
199701301800;1.4211
199701301830;1.4197
199701301900;1.4185
199701301930;1.4227
199701302000;1.4227
199701302030;1.4238
199701302100;1.4238
199701302130;1.4232
199701302200;1.4235
199701302230;1.4237
199701302300;1.4234
199701302330;1.4235
199701310000;1.4246
199701310030;1.4247
199701310100;1.4231
199701310130;1.4237
199701310200;1.4229
199701310230;1.4233
199701310300;1.4236
199701310330;1.4227
199701310400;1.4232
199701310430;1.4232
199701310500;1.4248
199701310530;1.4238
199701310600;1.4226
199701310630;1.4227
199701310700;1.4232
199701310730;1.4252
199701310800;1.4277
199701310830;1.425
199701310900;1.4229
199701310930;1.4213
199701311000;1.4225
199701311030;1.4175
199701311100;1.4167
199701311130;1.4156
199701311200;1.4185
199701311230;1.4162
199701311300;1.419
199701311330;1.419
199701311400;1.4235
199701311430;1.4235
199701311500;1.421
199701311530;1.4257
199701311600;1.4215
199701311630;1.4228
199701311700;1.4208
199701311730;1.4203
199701311800;1.422
199701311830;1.4224
199701311900;1.4238
199701311930;1.4245
199701312000;1.4235
199701312030;1.4227
199701312100;1.4239
199701312130;1.4237
199701312200;1.4236
199701312230;1.4236
199701312300;1.4235
199701312330;1.4235
199702030000;1.4234
199702030030;1.424
199702030100;1.4255
199702030130;1.4257
199702030200;1.4247
199702030230;1.4255
199702030300;1.4247
199702030330;1.4247
199702030400;1.4247
199702030430;1.425
199702030500;1.4252
199702030530;1.4255
199702030600;1.4253
199702030630;1.4255
199702030700;1.4248
199702030730;1.4247
199702030800;1.4244
199702030830;1.4251
199702030900;1.4257
199702030930;1.4247
199702031000;1.4237
199702031030;1.4257
199702031100;1.4259
199702031130;1.4277
199702031200;1.427
199702031230;1.4295
199702031300;1.429
199702031330;1.4315
199702031400;1.429
199702031430;1.4271
199702031500;1.4261
199702031530;1.4242
199702031600;1.4205
199702031630;1.4212
199702031700;1.4185
199702031730;1.4216
199702031800;1.4209
199702031830;1.4213
199702031900;1.4199
199702031930;1.4193
199702032000;1.4187
199702032030;1.4183
199702032100;1.4176
199702032130;1.4188
199702032200;1.4185
199702032230;1.4182
199702032300;1.4184
199702032330;1.4186
199702040000;1.4182
199702040030;1.4186
199702040100;1.4185
199702040130;1.417
199702040200;1.4185
199702040230;1.4192
199702040300;1.4186
199702040330;1.4188
199702040400;1.4187
199702040430;1.4197
199702040500;1.4191
199702040530;1.4193
199702040600;1.4215
199702040630;1.422
199702040700;1.422
199702040730;1.4201
199702040800;1.4218
199702040830;1.4203
199702040900;1.4174
199702040930;1.4177
199702041000;1.4182
199702041030;1.4194
199702041100;1.4203
199702041130;1.4201
199702041200;1.4213
199702041230;1.4243
199702041300;1.4232
199702041330;1.4247
199702041400;1.4268
199702041430;1.425
199702041500;1.4252
199702041530;1.4263
199702041600;1.4249
199702041630;1.4254
199702041700;1.4257
199702041730;1.4272
199702041800;1.4263
199702041830;1.4267
199702041900;1.4268
199702041930;1.4257
199702042000;1.4263
199702042030;1.426
199702042100;1.4261
199702042130;1.4289
199702042200;1.4293
199702042230;1.4292
199702042300;1.4289
199702042330;1.4288
199702050000;1.4278
199702050030;1.4282
199702050100;1.4255
199702050130;1.4258
199702050200;1.4251
199702050230;1.4232
199702050300;1.4241
199702050330;1.4248
199702050400;1.4258
199702050430;1.4249
199702050500;1.4252
199702050530;1.427
199702050600;1.4252
199702050630;1.4258
199702050700;1.4258
199702050730;1.4264
199702050800;1.4247
199702050830;1.4253
199702050900;1.4251
199702050930;1.425
199702051000;1.4265
199702051030;1.4274
199702051100;1.4289
199702051130;1.4285
199702051200;1.4296
199702051230;1.4335
199702051300;1.4312
199702051330;1.4303
199702051400;1.4274
199702051430;1.4275
199702051500;1.4272
199702051530;1.4277
199702051600;1.4287
199702051630;1.428
199702051700;1.4287
199702051730;1.427
199702051800;1.4255
199702051830;1.4262
